Vertex,DER,Activation
2,DER_371,1.0
2,DER_372,1.0
2,DER_373,0.0
2,DER_374,0.0
2,DER_375,1.0
2,DER_376,0.0
2,DER_377,0.0
2,DER_378,1.0
2,DER_379,0.0
2,DER_380,0.0
2,DER_381,1.0
2,DER_382,1.0
2,DER_383,0.0
2,DER_384,1.0
2,DER_385,1.0
2,DER_386,1.0
2,DER_387,1.0
2,DER_388,1.0
2,DER_389,1.0
2,DER_390,0.0
2,DER_391,1.0
2,DER_392,0.0
2,DER_393,0.0
2,DER_394,0.0
2,DER_395,1.0
2,DER_396,0.0
2,DER_397,1.0
2,DER_398,1.0
2,DER_399,1.0
2,DER_400,0.0
2,DER_401,0.0
2,DER_402,1.0
2,DER_403,0.0
2,DER_404,0.0
2,DER_405,1.0
2,DER_406,1.0
2,DER_407,0.0
2,DER_408,0.0
2,DER_409,0.0
2,DER_410,1.0
2,DER_411,0.0
2,DER_412,1.0
2,DER_413,1.0
2,DER_414,0.0
2,DER_415,1.0
2,DER_416,1.0
2,DER_417,1.0
2,DER_418,1.0
2,DER_419,1.0
2,DER_420,0.0
2,DER_421,0.0
2,DER_422,1.0
2,DER_423,1.0
2,DER_424,1.0
2,DER_425,1.0
2,DER_426,1.0
2,DER_427,0.0
2,DER_428,1.0
2,DER_429,0.0
2,DER_430,1.0
2,DER_431,1.0
2,DER_432,0.0
2,DER_433,0.0
2,DER_434,1.0
2,DER_435,0.0
2,DER_436,1.0
2,DER_437,1.0
2,DER_438,0.0
2,DER_439,1.0
2,DER_440,0.0
2,DER_441,0.0
2,DER_442,1.0
2,DER_443,0.0
2,DER_444,0.0
2,DER_445,0.0
2,DER_446,0.0
2,DER_447,0.0
2,DER_448,1.0
2,DER_449,1.0
2,DER_450,0.0
3,DER_1,1.0
3,DER_2,0.0
3,DER_3,1.0
3,DER_4,0.0
3,DER_5,1.0
3,DER_6,0.0
3,DER_7,1.0
3,DER_8,1.0
3,DER_9,0.0
3,DER_10,1.0
3,DER_11,1.0
3,DER_12,1.0
3,DER_13,0.0
3,DER_14,1.0
3,DER_15,0.0
3,DER_16,0.0
3,DER_17,1.0
3,DER_18,1.0
3,DER_19,0.0
3,DER_20,1.0
3,DER_21,1.0
3,DER_22,0.0
3,DER_23,0.0
3,DER_24,1.0
3,DER_25,1.0
3,DER_26,0.0
3,DER_27,0.0
3,DER_28,1.0
3,DER_29,0.0
3,DER_30,1.0
3,DER_31,0.0
3,DER_32,1.0
3,DER_33,1.0
3,DER_34,0.0
3,DER_35,1.0
3,DER_36,0.0
3,DER_37,1.0
3,DER_38,0.0
3,DER_39,0.0
3,DER_40,1.0
3,DER_41,0.0
3,DER_42,0.0
3,DER_43,1.0
3,DER_44,0.0
3,DER_45,0.0
3,DER_46,1.0
3,DER_47,0.0
3,DER_48,0.0
3,DER_49,0.0
3,DER_50,1.0
3,DER_51,0.0
3,DER_52,1.0
3,DER_53,0.0
3,DER_54,0.0
3,DER_55,0.0
3,DER_56,0.0
3,DER_57,1.0
3,DER_58,0.0
3,DER_59,0.0
3,DER_60,1.0
3,DER_61,1.0
3,DER_62,0.0
3,DER_63,0.0
3,DER_64,0.0
3,DER_65,1.0
3,DER_66,1.0
3,DER_67,1.0
3,DER_68,1.0
3,DER_69,0.0
3,DER_70,1.0
3,DER_71,0.0
3,DER_72,1.0
3,DER_73,1.0
3,DER_74,1.0
3,DER_75,1.0
3,DER_76,1.0
3,DER_77,1.0
3,DER_78,0.0
3,DER_79,0.0
3,DER_80,1.0
3,DER_81,1.0
3,DER_82,0.0
3,DER_83,0.0
3,DER_84,1.0
3,DER_85,1.0
3,DER_86,0.0
3,DER_87,0.0
3,DER_88,1.0
3,DER_89,0.0
3,DER_90,1.0
3,DER_91,1.0
3,DER_92,1.0
3,DER_93,1.0
3,DER_94,1.0
3,DER_95,0.0
3,DER_96,0.0
3,DER_97,0.0
3,DER_98,0.0
3,DER_99,1.0
3,DER_100,1.0
3,DER_101,1.0
3,DER_102,1.0
3,DER_103,0.0
3,DER_104,0.0
3,DER_105,1.0
3,DER_106,0.0
3,DER_107,0.0
3,DER_108,0.0
3,DER_109,0.0
3,DER_110,1.0
3,DER_111,1.0
3,DER_112,1.0
3,DER_113,0.0
3,DER_114,0.0
3,DER_115,1.0
3,DER_116,0.0
3,DER_117,0.0
3,DER_118,1.0
3,DER_119,1.0
3,DER_120,1.0
3,DER_121,0.0
3,DER_122,1.0
3,DER_123,1.0
3,DER_124,0.0
3,DER_125,1.0
3,DER_126,1.0
3,DER_127,1.0
3,DER_128,0.0
3,DER_129,1.0
3,DER_130,1.0
3,DER_131,1.0
3,DER_132,0.0
3,DER_133,1.0
3,DER_134,0.0
3,DER_135,0.0
3,DER_136,0.0
3,DER_137,1.0
3,DER_138,1.0
3,DER_139,1.0
3,DER_140,1.0
3,DER_141,1.0
3,DER_142,0.0
3,DER_143,0.0
3,DER_144,1.0
3,DER_145,1.0
3,DER_146,1.0
3,DER_147,0.0
3,DER_148,0.0
3,DER_149,1.0
3,DER_150,1.0
3,DER_151,1.0
3,DER_152,0.0
3,DER_153,1.0
3,DER_154,1.0
3,DER_155,1.0
3,DER_156,0.0
3,DER_157,0.0
3,DER_158,1.0
3,DER_159,1.0
3,DER_160,1.0
3,DER_161,0.0
3,DER_162,0.0
3,DER_163,0.0
3,DER_164,0.0
3,DER_165,0.0
3,DER_166,1.0
3,DER_167,0.0
3,DER_168,0.0
3,DER_169,0.0
3,DER_170,0.0
3,DER_171,1.0
3,DER_172,0.0
3,DER_173,0.0
3,DER_174,1.0
3,DER_175,1.0
3,DER_176,0.0
3,DER_177,1.0
3,DER_178,0.0
3,DER_179,1.0
3,DER_180,1.0
3,DER_181,1.0
3,DER_182,0.0
3,DER_183,1.0
3,DER_184,1.0
3,DER_185,0.0
3,DER_186,0.0
3,DER_187,0.0
3,DER_188,0.0
3,DER_189,1.0
3,DER_190,0.0
3,DER_191,0.0
3,DER_192,1.0
3,DER_193,0.0
3,DER_194,0.0
3,DER_195,1.0
3,DER_196,1.0
3,DER_197,0.0
3,DER_198,1.0
3,DER_199,0.0
3,DER_200,1.0
3,DER_201,1.0
3,DER_202,0.0
3,DER_203,0.0
3,DER_204,1.0
3,DER_205,1.0
3,DER_206,1.0
3,DER_207,1.0
3,DER_208,0.0
3,DER_209,0.0
3,DER_210,1.0
3,DER_211,0.0
3,DER_212,1.0
3,DER_213,0.0
3,DER_214,1.0
3,DER_215,0.0
3,DER_216,0.0
3,DER_217,1.0
3,DER_218,0.0
3,DER_219,0.0
3,DER_220,0.0
3,DER_221,1.0
3,DER_222,1.0
3,DER_223,1.0
3,DER_224,1.0
3,DER_225,1.0
3,DER_226,0.0
3,DER_227,1.0
3,DER_228,1.0
3,DER_229,1.0
3,DER_230,1.0
3,DER_231,0.0
3,DER_232,1.0
3,DER_233,0.0
3,DER_234,0.0
3,DER_235,1.0
3,DER_236,1.0
3,DER_237,1.0
3,DER_238,0.0
3,DER_239,1.0
3,DER_240,1.0
3,DER_241,1.0
3,DER_242,0.0
3,DER_243,0.0
3,DER_244,1.0
3,DER_245,0.0
3,DER_246,1.0
3,DER_247,1.0
3,DER_248,0.0
3,DER_249,1.0
3,DER_250,0.0
3,DER_251,0.0
3,DER_252,1.0
3,DER_253,0.0
3,DER_254,1.0
3,DER_255,0.0
3,DER_256,0.0
3,DER_257,1.0
3,DER_258,0.0
3,DER_259,1.0
3,DER_260,1.0
3,DER_261,1.0
3,DER_262,1.0
3,DER_263,0.0
3,DER_264,1.0
3,DER_265,0.0
3,DER_266,1.0
3,DER_267,1.0
3,DER_268,0.0
3,DER_269,1.0
3,DER_270,0.0
3,DER_271,0.0
3,DER_272,1.0
3,DER_273,1.0
3,DER_274,0.0
3,DER_275,0.0
3,DER_276,1.0
3,DER_277,1.0
3,DER_278,0.0
3,DER_279,0.0
3,DER_280,1.0
3,DER_281,0.0
3,DER_282,0.0
3,DER_283,0.0
3,DER_284,0.0
3,DER_285,0.0
3,DER_286,1.0
3,DER_287,0.0
3,DER_288,1.0
3,DER_289,1.0
3,DER_290,1.0
3,DER_291,1.0
3,DER_292,0.0
3,DER_293,0.0
3,DER_294,1.0
3,DER_295,1.0
3,DER_296,0.0
3,DER_297,1.0
3,DER_298,1.0
3,DER_299,1.0
3,DER_300,0.0
3,DER_301,0.0
3,DER_302,0.0
3,DER_303,1.0
3,DER_304,1.0
3,DER_305,1.0
3,DER_306,0.0
3,DER_307,0.0
3,DER_308,1.0
3,DER_309,0.0
3,DER_310,0.0
3,DER_311,0.0
3,DER_312,1.0
3,DER_313,1.0
3,DER_314,1.0
3,DER_315,0.0
3,DER_316,0.0
3,DER_317,1.0
3,DER_318,1.0
3,DER_319,1.0
3,DER_320,0.0
3,DER_321,0.0
3,DER_322,1.0
3,DER_323,0.0
3,DER_324,0.0
3,DER_325,0.0
3,DER_326,1.0
3,DER_327,0.0
3,DER_328,0.0
3,DER_329,1.0
3,DER_330,0.0
3,DER_331,0.0
3,DER_332,1.0
3,DER_333,1.0
3,DER_334,1.0
3,DER_335,0.0
3,DER_336,0.0
3,DER_337,1.0
3,DER_338,0.0
3,DER_339,0.0
3,DER_340,0.0
3,DER_341,0.0
3,DER_342,1.0
3,DER_343,0.0
3,DER_344,0.0
3,DER_345,1.0
3,DER_346,1.0
3,DER_347,1.0
3,DER_348,0.0
3,DER_349,1.0
3,DER_350,1.0
3,DER_351,1.0
3,DER_352,0.0
3,DER_353,0.0
3,DER_354,0.0
3,DER_355,1.0
3,DER_356,1.0
3,DER_357,0.0
3,DER_358,0.0
3,DER_359,0.0
3,DER_360,0.0
3,DER_361,1.0
3,DER_362,0.0
3,DER_363,0.0
3,DER_364,0.0
3,DER_365,1.0
3,DER_366,0.0
3,DER_367,1.0
3,DER_368,1.0
3,DER_369,0.0
3,DER_370,1.0
3,DER_371,1.0
3,DER_372,1.0
3,DER_373,0.0
3,DER_374,0.0
3,DER_375,1.0
3,DER_376,0.0
3,DER_377,0.0
3,DER_378,1.0
3,DER_379,0.0
3,DER_380,0.0
3,DER_381,1.0
3,DER_382,1.0
3,DER_383,0.0
3,DER_384,1.0
3,DER_385,0.0
3,DER_386,1.0
3,DER_387,1.0
3,DER_388,1.0
3,DER_389,1.0
3,DER_390,0.0
3,DER_391,1.0
3,DER_392,0.0
3,DER_393,0.0
3,DER_394,0.0
3,DER_395,1.0
3,DER_396,0.0
3,DER_397,1.0
3,DER_398,1.0
3,DER_399,1.0
3,DER_400,0.0
3,DER_401,0.0
3,DER_402,1.0
3,DER_403,0.0
3,DER_404,0.0
3,DER_405,1.0
3,DER_406,1.0
3,DER_407,0.0
3,DER_408,0.0
3,DER_409,0.0
3,DER_410,1.0
3,DER_411,0.0
3,DER_412,1.0
3,DER_413,1.0
3,DER_414,0.0
3,DER_415,1.0
3,DER_416,1.0
3,DER_417,1.0
3,DER_418,1.0
3,DER_419,1.0
3,DER_420,0.0
3,DER_421,0.0
3,DER_422,1.0
3,DER_423,1.0
3,DER_424,1.0
3,DER_425,1.0
3,DER_426,1.0
3,DER_427,0.0
3,DER_428,1.0
3,DER_429,0.0
3,DER_430,1.0
3,DER_431,1.0
3,DER_432,0.0
3,DER_433,0.0
3,DER_434,1.0
3,DER_435,0.0
3,DER_436,1.0
3,DER_437,1.0
3,DER_438,0.0
3,DER_439,1.0
3,DER_440,0.0
3,DER_441,0.0
3,DER_442,1.0
3,DER_443,0.0
3,DER_444,0.0
3,DER_445,0.0
3,DER_446,0.0
3,DER_447,0.0
3,DER_448,1.0
3,DER_449,1.0
3,DER_450,0.0
4,DER_1,1.0
4,DER_2,0.0
4,DER_3,1.0
4,DER_4,0.0
4,DER_5,1.0
4,DER_6,0.0
4,DER_7,1.0
4,DER_8,1.0
4,DER_9,0.0
4,DER_10,1.0
4,DER_11,1.0
4,DER_12,1.0
4,DER_13,0.0
4,DER_14,1.0
4,DER_15,0.0
4,DER_16,0.0
4,DER_17,1.0
4,DER_18,1.0
4,DER_19,0.0
4,DER_20,1.0
4,DER_21,1.0
4,DER_22,0.0
4,DER_23,0.0
4,DER_24,1.0
4,DER_25,1.0
4,DER_26,0.0
4,DER_27,0.0
4,DER_28,1.0
4,DER_29,0.0
4,DER_30,1.0
4,DER_31,0.0
4,DER_32,1.0
4,DER_33,1.0
4,DER_34,0.0
4,DER_35,1.0
4,DER_36,0.0
4,DER_37,1.0
4,DER_38,0.0
4,DER_39,0.0
4,DER_40,1.0
4,DER_41,0.0
4,DER_42,0.0
4,DER_43,1.0
4,DER_44,0.0
4,DER_45,0.0
4,DER_46,1.0
4,DER_47,0.0
4,DER_48,0.0
4,DER_49,0.0
4,DER_50,1.0
4,DER_51,0.0
4,DER_52,1.0
4,DER_53,0.0
4,DER_54,0.0
4,DER_55,0.0
4,DER_56,0.0
4,DER_57,1.0
4,DER_58,0.0
4,DER_59,0.0
4,DER_60,1.0
4,DER_61,1.0
4,DER_62,0.0
4,DER_63,0.0
4,DER_64,0.0
4,DER_65,1.0
4,DER_66,1.0
4,DER_67,1.0
4,DER_68,1.0
4,DER_69,0.0
4,DER_70,1.0
4,DER_71,0.0
4,DER_72,1.0
4,DER_73,1.0
4,DER_74,1.0
4,DER_75,1.0
4,DER_76,1.0
4,DER_77,1.0
4,DER_78,0.0
4,DER_79,0.0
4,DER_80,1.0
4,DER_81,1.0
4,DER_82,0.0
4,DER_83,0.0
4,DER_84,1.0
4,DER_85,1.0
4,DER_86,0.0
4,DER_87,0.0
4,DER_88,1.0
4,DER_89,0.0
4,DER_90,1.0
4,DER_91,1.0
4,DER_92,1.0
4,DER_93,1.0
4,DER_94,1.0
4,DER_95,0.0
4,DER_96,0.0
4,DER_97,0.0
4,DER_98,0.0
4,DER_99,1.0
4,DER_100,1.0
4,DER_101,1.0
4,DER_102,1.0
4,DER_103,0.0
4,DER_104,0.0
4,DER_105,1.0
4,DER_106,0.0
4,DER_107,0.0
4,DER_108,0.0
4,DER_109,0.0
4,DER_110,1.0
4,DER_111,1.0
4,DER_112,1.0
4,DER_113,0.0
4,DER_114,0.0
4,DER_115,1.0
4,DER_116,0.0
4,DER_117,0.0
4,DER_118,1.0
4,DER_119,1.0
4,DER_120,1.0
4,DER_121,0.0
4,DER_122,1.0
4,DER_123,1.0
4,DER_124,0.0
4,DER_125,1.0
4,DER_126,1.0
4,DER_127,1.0
4,DER_128,0.0
4,DER_129,1.0
4,DER_130,0.0
4,DER_131,1.0
4,DER_132,0.0
4,DER_133,1.0
4,DER_134,0.0
4,DER_135,0.0
4,DER_136,0.0
4,DER_137,1.0
4,DER_138,1.0
4,DER_139,1.0
4,DER_140,1.0
4,DER_141,1.0
4,DER_142,0.0
4,DER_143,0.0
4,DER_144,1.0
4,DER_145,1.0
4,DER_146,1.0
4,DER_147,0.0
4,DER_148,0.0
4,DER_149,1.0
4,DER_150,1.0
4,DER_151,1.0
4,DER_152,0.0
4,DER_153,1.0
4,DER_154,1.0
4,DER_155,1.0
4,DER_156,0.0
4,DER_157,0.0
4,DER_158,1.0
4,DER_159,1.0
4,DER_160,1.0
4,DER_161,0.0
4,DER_162,0.0
4,DER_163,0.0
4,DER_164,0.0
4,DER_165,0.0
4,DER_166,1.0
4,DER_167,0.0
4,DER_168,0.0
4,DER_169,0.0
4,DER_170,0.0
4,DER_171,1.0
4,DER_172,0.0
4,DER_173,0.0
4,DER_174,1.0
4,DER_175,1.0
4,DER_176,0.0
4,DER_177,1.0
4,DER_178,0.0
4,DER_179,1.0
4,DER_180,1.0
4,DER_181,1.0
4,DER_182,0.0
4,DER_183,1.0
4,DER_184,1.0
4,DER_185,0.0
4,DER_186,0.0
4,DER_187,0.0
4,DER_188,0.0
4,DER_189,1.0
4,DER_190,0.0
4,DER_191,0.0
4,DER_192,1.0
4,DER_193,0.0
4,DER_194,0.0
4,DER_195,1.0
4,DER_196,1.0
4,DER_197,0.0
4,DER_198,1.0
4,DER_199,0.0
4,DER_200,1.0
4,DER_201,1.0
4,DER_202,0.0
4,DER_203,0.0
4,DER_204,1.0
4,DER_205,1.0
4,DER_206,1.0
4,DER_207,1.0
4,DER_208,0.0
4,DER_209,0.0
4,DER_210,1.0
4,DER_211,0.0
4,DER_212,1.0
4,DER_213,0.0
4,DER_214,1.0
4,DER_215,0.0
4,DER_216,0.0
4,DER_217,1.0
4,DER_218,0.0
4,DER_219,0.0
4,DER_220,0.0
4,DER_221,1.0
4,DER_222,1.0
4,DER_223,1.0
4,DER_224,1.0
4,DER_225,1.0
4,DER_226,0.0
4,DER_227,1.0
4,DER_228,1.0
4,DER_229,1.0
4,DER_230,1.0
4,DER_231,0.0
4,DER_232,1.0
4,DER_233,0.0
4,DER_234,0.0
4,DER_235,1.0
4,DER_236,1.0
4,DER_237,1.0
4,DER_238,0.0
4,DER_239,1.0
4,DER_240,1.0
4,DER_241,1.0
4,DER_242,0.0
4,DER_243,0.0
4,DER_244,1.0
4,DER_245,0.0
4,DER_246,1.0
4,DER_247,1.0
4,DER_248,0.0
4,DER_249,1.0
4,DER_250,0.0
4,DER_251,0.0
4,DER_252,1.0
4,DER_253,0.0
4,DER_254,1.0
4,DER_255,0.0
4,DER_256,0.0
4,DER_257,1.0
4,DER_258,0.0
4,DER_259,1.0
4,DER_260,1.0
4,DER_261,1.0
4,DER_262,1.0
4,DER_263,0.0
4,DER_264,1.0
4,DER_265,0.0
4,DER_266,1.0
4,DER_267,1.0
4,DER_268,0.0
4,DER_269,1.0
4,DER_270,0.0
4,DER_271,0.0
4,DER_272,1.0
4,DER_273,1.0
4,DER_274,0.0
4,DER_275,0.0
4,DER_276,1.0
4,DER_277,1.0
4,DER_278,0.0
4,DER_279,0.0
4,DER_280,1.0
4,DER_281,0.0
4,DER_282,0.0
4,DER_283,0.0
4,DER_284,0.0
4,DER_285,0.0
4,DER_286,1.0
4,DER_287,0.0
4,DER_288,0.0
4,DER_289,1.0
4,DER_290,1.0
4,DER_291,1.0
4,DER_292,0.0
4,DER_293,0.0
4,DER_294,1.0
4,DER_295,1.0
4,DER_296,0.0
4,DER_297,1.0
4,DER_298,1.0
4,DER_299,1.0
4,DER_300,0.0
4,DER_301,0.0
4,DER_302,0.0
4,DER_303,1.0
4,DER_304,1.0
4,DER_305,1.0
4,DER_306,0.0
4,DER_307,0.0
4,DER_308,1.0
4,DER_309,0.0
4,DER_310,0.0
4,DER_311,0.0
4,DER_312,1.0
4,DER_313,1.0
4,DER_314,1.0
4,DER_315,0.0
4,DER_316,0.0
4,DER_317,1.0
4,DER_318,1.0
4,DER_319,1.0
4,DER_320,0.0
4,DER_321,0.0
4,DER_322,1.0
4,DER_323,0.0
4,DER_324,0.0
4,DER_325,0.0
4,DER_326,1.0
4,DER_327,0.0
4,DER_328,0.0
4,DER_329,1.0
4,DER_330,0.0
4,DER_331,0.0
4,DER_332,1.0
4,DER_333,1.0
4,DER_334,1.0
4,DER_335,0.0
4,DER_336,0.0
4,DER_337,1.0
4,DER_338,0.0
4,DER_339,0.0
4,DER_340,0.0
4,DER_341,0.0
4,DER_342,1.0
4,DER_343,0.0
4,DER_344,0.0
4,DER_345,1.0
4,DER_346,1.0
4,DER_347,1.0
4,DER_348,0.0
4,DER_349,1.0
4,DER_350,1.0
4,DER_351,1.0
4,DER_352,0.0
4,DER_353,0.0
4,DER_354,0.0
4,DER_355,1.0
4,DER_356,1.0
4,DER_357,0.0
4,DER_358,0.0
4,DER_359,0.0
4,DER_360,0.0
4,DER_361,1.0
4,DER_362,0.0
4,DER_363,0.0
4,DER_364,0.0
4,DER_365,1.0
4,DER_366,0.0
4,DER_367,1.0
4,DER_368,1.0
4,DER_369,0.0
4,DER_370,1.0
4,DER_371,1.0
4,DER_372,1.0
4,DER_373,0.0
4,DER_374,0.0
4,DER_375,1.0
4,DER_376,0.0
4,DER_377,0.0
4,DER_378,1.0
4,DER_379,0.0
4,DER_380,0.0
4,DER_381,1.0
4,DER_382,1.0
4,DER_383,0.0
4,DER_384,1.0
4,DER_385,0.0
4,DER_386,1.0
4,DER_387,1.0
4,DER_388,1.0
4,DER_389,1.0
4,DER_390,0.0
4,DER_391,1.0
4,DER_392,0.0
4,DER_393,0.0
4,DER_394,0.0
4,DER_395,1.0
4,DER_396,0.0
4,DER_397,1.0
4,DER_398,1.0
4,DER_399,1.0
4,DER_400,0.0
4,DER_401,0.0
4,DER_402,1.0
4,DER_403,0.0
4,DER_404,0.0
4,DER_405,1.0
4,DER_406,1.0
4,DER_407,0.0
4,DER_408,0.0
4,DER_409,0.0
4,DER_410,1.0
4,DER_411,0.0
4,DER_412,1.0
4,DER_413,1.0
4,DER_414,0.0
4,DER_415,1.0
4,DER_416,1.0
4,DER_417,1.0
4,DER_418,1.0
4,DER_419,1.0
4,DER_420,0.0
4,DER_421,0.0
4,DER_422,1.0
4,DER_423,1.0
4,DER_424,1.0
4,DER_425,1.0
4,DER_426,1.0
4,DER_427,0.0
4,DER_428,1.0
4,DER_429,0.0
4,DER_430,1.0
4,DER_431,1.0
4,DER_432,0.0
4,DER_433,0.0
4,DER_434,1.0
4,DER_435,0.0
4,DER_436,1.0
4,DER_437,1.0
4,DER_438,0.0
4,DER_439,1.0
4,DER_440,0.0
4,DER_441,0.0
4,DER_442,1.0
4,DER_443,0.0
4,DER_444,0.0
4,DER_445,0.0
4,DER_446,0.0
4,DER_447,0.0
4,DER_448,1.0
4,DER_449,1.0
4,DER_450,0.0
5,DER_1,1.0
5,DER_2,0.0
5,DER_3,1.0
5,DER_4,0.0
5,DER_5,1.0
5,DER_6,0.0
5,DER_7,1.0
5,DER_8,1.0
5,DER_9,0.0
5,DER_10,1.0
5,DER_11,1.0
5,DER_12,1.0
5,DER_13,0.0
5,DER_14,1.0
5,DER_15,0.0
5,DER_16,0.0
5,DER_17,1.0
5,DER_18,0.0
5,DER_19,0.0
5,DER_20,1.0
5,DER_21,1.0
5,DER_22,0.0
5,DER_23,0.0
5,DER_24,1.0
5,DER_25,1.0
5,DER_26,0.0
5,DER_27,0.0
5,DER_28,1.0
5,DER_29,0.0
5,DER_30,1.0
5,DER_31,0.0
5,DER_32,1.0
5,DER_33,1.0
5,DER_34,0.0
5,DER_35,1.0
5,DER_36,0.0
5,DER_37,1.0
5,DER_38,0.0
5,DER_39,0.0
5,DER_40,1.0
5,DER_41,0.0
5,DER_42,0.0
5,DER_43,1.0
5,DER_44,0.0
5,DER_45,0.0
5,DER_46,1.0
5,DER_47,0.0
5,DER_48,0.0
5,DER_49,0.0
5,DER_50,1.0
5,DER_51,0.0
5,DER_52,1.0
5,DER_53,0.0
5,DER_54,0.0
5,DER_55,0.0
5,DER_56,0.0
5,DER_57,1.0
5,DER_58,0.0
5,DER_59,0.0
5,DER_60,1.0
5,DER_61,1.0
5,DER_62,0.0
5,DER_63,0.0
5,DER_64,0.0
5,DER_65,1.0
5,DER_66,1.0
5,DER_67,1.0
5,DER_68,1.0
5,DER_69,0.0
5,DER_70,1.0
5,DER_71,0.0
5,DER_72,1.0
5,DER_73,1.0
5,DER_74,1.0
5,DER_75,1.0
5,DER_76,1.0
5,DER_77,1.0
5,DER_78,0.0
5,DER_79,0.0
5,DER_80,1.0
5,DER_81,1.0
5,DER_82,0.0
5,DER_83,0.0
5,DER_84,1.0
5,DER_85,1.0
5,DER_86,0.0
5,DER_87,0.0
5,DER_88,1.0
5,DER_89,0.0
5,DER_90,1.0
5,DER_91,1.0
5,DER_92,1.0
5,DER_93,1.0
5,DER_94,1.0
5,DER_95,0.0
5,DER_96,0.0
5,DER_97,0.0
5,DER_98,0.0
5,DER_99,1.0
5,DER_100,1.0
5,DER_101,1.0
5,DER_102,1.0
5,DER_103,0.0
5,DER_104,0.0
5,DER_105,1.0
5,DER_106,0.0
5,DER_107,0.0
5,DER_108,0.0
5,DER_109,0.0
5,DER_110,1.0
5,DER_111,1.0
5,DER_112,1.0
5,DER_113,0.0
5,DER_114,0.0
5,DER_115,1.0
5,DER_116,0.0
5,DER_117,0.0
5,DER_118,1.0
5,DER_119,1.0
5,DER_120,1.0
5,DER_121,0.0
5,DER_122,1.0
5,DER_123,1.0
5,DER_124,0.0
5,DER_125,1.0
5,DER_126,1.0
5,DER_127,1.0
5,DER_128,0.0
5,DER_129,1.0
5,DER_130,0.0
5,DER_131,1.0
5,DER_132,0.0
5,DER_133,1.0
5,DER_134,0.0
5,DER_135,0.0
5,DER_136,0.0
5,DER_137,1.0
5,DER_138,1.0
5,DER_139,1.0
5,DER_140,1.0
5,DER_141,1.0
5,DER_142,0.0
5,DER_143,0.0
5,DER_144,1.0
5,DER_145,1.0
5,DER_146,1.0
5,DER_147,0.0
5,DER_148,0.0
5,DER_149,1.0
5,DER_150,1.0
5,DER_151,1.0
5,DER_152,0.0
5,DER_153,1.0
5,DER_154,1.0
5,DER_155,1.0
5,DER_156,0.0
5,DER_157,0.0
5,DER_158,1.0
5,DER_159,1.0
5,DER_160,1.0
5,DER_161,0.0
5,DER_162,0.0
5,DER_163,0.0
5,DER_164,0.0
5,DER_165,0.0
5,DER_166,1.0
5,DER_167,0.0
5,DER_168,0.0
5,DER_169,0.0
5,DER_170,0.0
5,DER_171,1.0
5,DER_172,0.0
5,DER_173,0.0
5,DER_174,1.0
5,DER_175,1.0
5,DER_176,0.0
5,DER_177,1.0
5,DER_178,0.0
5,DER_179,1.0
5,DER_180,1.0
5,DER_181,1.0
5,DER_182,0.0
5,DER_183,1.0
5,DER_184,1.0
5,DER_185,0.0
5,DER_186,0.0
5,DER_187,0.0
5,DER_188,0.0
5,DER_189,1.0
5,DER_190,0.0
5,DER_191,0.0
5,DER_192,1.0
5,DER_193,0.0
5,DER_194,0.0
5,DER_195,1.0
5,DER_196,1.0
5,DER_197,0.0
5,DER_198,1.0
5,DER_199,0.0
5,DER_200,1.0
5,DER_201,1.0
5,DER_202,0.0
5,DER_203,0.0
5,DER_204,1.0
5,DER_205,1.0
5,DER_206,1.0
5,DER_207,1.0
5,DER_208,0.0
5,DER_209,0.0
5,DER_210,1.0
5,DER_211,0.0
5,DER_212,1.0
5,DER_213,0.0
5,DER_214,1.0
5,DER_215,0.0
5,DER_216,0.0
5,DER_217,1.0
5,DER_218,0.0
5,DER_219,0.0
5,DER_220,0.0
5,DER_221,1.0
5,DER_222,1.0
5,DER_223,1.0
5,DER_224,1.0
5,DER_225,1.0
5,DER_226,0.0
5,DER_227,1.0
5,DER_228,1.0
5,DER_229,1.0
5,DER_230,1.0
5,DER_231,0.0
5,DER_232,1.0
5,DER_233,0.0
5,DER_234,0.0
5,DER_235,1.0
5,DER_236,1.0
5,DER_237,1.0
5,DER_238,0.0
5,DER_239,1.0
5,DER_240,1.0
5,DER_241,1.0
5,DER_242,0.0
5,DER_243,0.0
5,DER_244,1.0
5,DER_245,0.0
5,DER_246,1.0
5,DER_247,1.0
5,DER_248,0.0
5,DER_249,1.0
5,DER_250,0.0
5,DER_251,0.0
5,DER_252,1.0
5,DER_253,0.0
5,DER_254,1.0
5,DER_255,0.0
5,DER_256,0.0
5,DER_257,1.0
5,DER_258,0.0
5,DER_259,1.0
5,DER_260,1.0
5,DER_261,1.0
5,DER_262,1.0
5,DER_263,0.0
5,DER_264,1.0
5,DER_265,0.0
5,DER_266,1.0
5,DER_267,1.0
5,DER_268,0.0
5,DER_269,1.0
5,DER_270,0.0
5,DER_271,0.0
5,DER_272,1.0
5,DER_273,1.0
5,DER_274,0.0
5,DER_275,0.0
5,DER_276,1.0
5,DER_277,1.0
5,DER_278,0.0
5,DER_279,0.0
5,DER_280,1.0
5,DER_281,0.0
5,DER_282,0.0
5,DER_283,0.0
5,DER_284,0.0
5,DER_285,0.0
5,DER_286,1.0
5,DER_287,0.0
5,DER_288,0.0
5,DER_289,1.0
5,DER_290,1.0
5,DER_291,1.0
